OrderID,OrderDate,ShipDate
CA-2017-121223,2019-07-13,2017-09-13
CA-2017-121223,2019-07-14,2017-09-13
CA-2018-138611,2019-07-15,2018-11-17
CA-2018-138611,2019-07-16,2018-11-17
CA-2018-117947,2019-07-17,2018-08-23
CA-2018-117947,2019-07-18,2018-08-23
CA-2018-117947,2019-07-19,2018-08-23
CA-2018-117947,2019-07-20,2018-08-23
CA-2018-117947,2019-07-21,2018-08-23
US-2015-111171,2019-07-22,2015-12-31
CA-2016-138009,2019-07-23,2016-12-03
CA-2016-138009,2019-07-24,2016-12-03
CA-2016-138009,2019-07-25,2016-12-03
CA-2016-138009,2019-07-26,2016-12-03
CA-2018-163020,2019-07-27,2018-09-19
CA-2018-153787,2019-07-28,2018-05-23
CA-2018-133431,2019-07-29,2018-12-21
CA-2018-133431,2019-07-30,2018-12-21
US-2017-135720,2019-07-31,2017-12-13
US-2017-135720,2019-08-01,2017-12-13
US-2017-135720,2019-08-02,2017-12-13
CA-2018-144694,2019-08-03,2018-09-26
CA-2018-144694,2019-08-04,2018-09-26
CA-2016-168004,2019-08-05,2016-10-09
US-2017-123470,2019-08-06,2017-08-21
US-2017-123470,2019-08-07,2017-08-21
CA-2017-115917,2019-08-08,2017-05-25
CA-2017-115917,2019-08-09,2017-05-25
CA-2017-147067,2019-08-10,2017-12-22
CA-2018-167913,2019-08-11,2018-08-03
CA-2018-167913,2019-08-12,2018-08-03
CA-2018-106103,2019-08-13,2018-06-15
US-2018-127719,2019-08-14,2018-07-25
CA-2018-126221,2019-08-15,2019-01-05
CA-2017-103947,2019-08-16,2017-04-08
CA-2017-103947,2019-08-17,2017-04-08
CA-2017-160745,2019-08-18,2017-12-16
CA-2017-160745,2019-08-19,2017-12-16
CA-2017-160745,2019-08-20,2017-12-16
CA-2017-132661,2019-08-21,2017-10-29
CA-2018-140844,2019-08-22,2018-06-23
CA-2018-140844,2019-08-23,2018-06-23
CA-2017-137239,2019-08-24,2017-08-28
CA-2017-137239,2019-08-25,2017-08-28
CA-2017-137239,2019-08-26,2017-08-28
US-2017-156097,2019-08-27,2017-09-19
US-2017-156097,2019-08-28,2017-09-19
CA-2016-146563,2019-08-29,2016-08-28
CA-2016-146563,2019-08-30,2016-08-28
CA-2016-146563,2019-08-31,2016-08-28
CA-2016-146563,2019-09-01,2016-08-28
CA-2017-123666,2019-09-02,2017-03-30
CA-2017-143308,2019-09-03,2017-11-04
CA-2018-132682,2019-09-04,2018-06-10
CA-2018-132682,2019-09-05,2018-06-10
CA-2018-132682,2019-09-06,2018-06-10
CA-2015-156314,2019-09-07,2015-12-26
US-2018-106663,2019-09-08,2018-06-13
US-2018-106663,2019-09-09,2018-06-13
US-2018-106663,2019-09-10,2018-06-13
CA-2018-111178,2019-09-11,2018-06-22
CA-2018-130351,2019-09-12,2018-12-08
CA-2018-130351,2019-09-13,2018-12-08
CA-2018-130351,2019-09-14,2018-12-08
US-2018-119438,2019-09-15,2018-03-23
US-2018-119438,2019-09-16,2018-03-23
US-2018-119438,2019-09-17,2018-03-23
US-2018-119438,2019-09-18,2018-03-23
CA-2017-164511,2019-09-19,2017-11-24
CA-2017-164511,2019-09-20,2017-11-24
CA-2017-164511,2019-09-21,2017-11-24
US-2018-168116,2019-09-22,2018-11-04
US-2018-168116,2019-09-23,2018-11-04
CA-2015-157784,2019-09-24,2015-07-08
CA-2015-157784,2019-09-25,2015-07-08
CA-2015-157784,2019-09-26,2015-07-08
CA-2018-161480,2019-09-27,2018-12-29
US-2015-117135,2019-09-28,2015-06-23
US-2015-117135,2019-09-29,2015-06-23
US-2015-117135,2019-09-30,2015-06-23
CA-2016-131534,2019-10-01,2016-04-02
CA-2016-131534,2019-10-02,2016-04-02
CA-2016-119291,2019-10-03,2016-05-17
CA-2016-119291,2019-10-04,2016-05-17
CA-2016-119291,2019-10-05,2016-05-17
CA-2016-119291,2019-10-06,2016-05-17
CA-2016-119291,2019-10-07,2016-05-17
CA-2016-119291,2019-10-08,2016-05-17
CA-2016-119291,2019-10-09,2016-05-17
CA-2018-114552,2019-10-10,2018-09-08
CA-2017-163755,2019-10-11,2017-11-08
CA-2016-142027,2019-10-12,2016-04-14
CA-2015-138527,2019-10-13,2015-09-17
CA-2015-138527,2019-10-14,2015-09-17
CA-2015-138527,2019-10-15,2015-09-17
CA-2015-112158,2019-10-16,2015-12-04
CA-2015-112158,2019-10-17,2015-12-04
CA-2015-112158,2019-10-18,2015-12-04
CA-2015-113887,2019-10-19,2015-04-07
CA-2018-146136,2019-10-20,2018-09-07
US-2018-100048,2019-10-21,2018-05-24
US-2018-100048,2019-10-22,2018-05-24
US-2018-100048,2019-10-23,2018-05-24
CA-2015-153150,2019-10-24,2015-07-06
CA-2015-130092,2019-10-25,2015-01-14
CA-2018-108910,2019-10-26,2018-09-29
CA-2015-104472,2019-10-27,2015-06-07
CA-2015-104472,2019-10-28,2015-06-07
CA-2017-112942,2019-10-29,2017-02-18
CA-2017-142335,2019-10-30,2017-12-19
CA-2017-142335,2019-10-31,2017-12-19
CA-2015-117429,2019-11-01,2015-10-13
CA-2017-114713,2019-11-02,2017-07-12
CA-2018-144113,2019-11-03,2018-09-20
CA-2018-144113,2019-11-04,2018-09-20
US-2017-150861,2019-11-05,2017-12-06
US-2017-150861,2019-11-06,2017-12-06
US-2017-150861,2019-11-07,2017-12-06
US-2017-150861,2019-11-08,2017-12-06
US-2017-150861,2019-11-09,2017-12-06
CA-2018-131954,2019-11-10,2018-01-25
CA-2018-131954,2019-11-11,2018-01-25
CA-2018-131954,2019-11-12,2018-01-25
CA-2018-131954,2019-11-13,2018-01-25
CA-2018-131954,2019-11-14,2018-01-25
CA-2018-131954,2019-11-15,2018-01-25
CA-2015-132500,2019-11-16,2015-09-12
CA-2015-112326,2019-11-17,2015-01-08
CA-2015-112326,2019-11-18,2015-01-08
CA-2015-112326,2019-11-19,2015-01-08
US-2017-146710,2019-11-20,2017-09-01
US-2017-146710,2019-11-21,2017-09-01
US-2017-146710,2019-11-22,2017-09-01
US-2017-146710,2019-11-23,2017-09-01
CA-2015-124429,2019-11-24,2015-05-27
CA-2015-124429,2019-11-25,2015-05-27
CA-2017-150889,2019-11-26,2017-03-22
CA-2018-126074,2019-11-27,2018-10-06
CA-2018-126074,2019-11-28,2018-10-06
CA-2018-126074,2019-11-29,2018-10-06
CA-2018-126074,2019-11-30,2018-10-06
CA-2017-110499,2019-12-01,2017-04-09
CA-2016-135272,2019-12-02,2016-12-12
CA-2017-140928,2019-12-03,2017-09-22
CA-2015-106803,2019-12-04,2016-01-02
CA-2015-106803,2019-12-05,2016-01-02
CA-2018-117240,2019-12-06,2018-07-28
CA-2018-133333,2019-12-07,2018-09-22
CA-2016-112319,2019-12-08,2016-09-05
CA-2018-126046,2019-12-09,2018-11-07
CA-2016-114923,2019-12-10,2016-02-13
CA-2015-162775,2019-12-11,2015-01-15
CA-2015-162775,2019-12-12,2015-01-15
CA-2015-162775,2019-12-13,2015-01-15
CA-2015-162775,2019-12-14,2015-01-15
CA-2015-162775,2019-12-15,2015-01-15
CA-2015-106810,2019-12-16,2015-05-20
CA-2017-157245,2019-12-17,2017-05-24
CA-2018-104220,2019-12-18,2018-02-05
CA-2018-104220,2019-12-19,2018-02-05
CA-2018-104220,2019-12-20,2018-02-05
CA-2018-104220,2019-12-21,2018-02-05
CA-2018-104220,2019-12-22,2018-02-05
CA-2018-104220,2019-12-23,2018-02-05
CA-2015-165974,2019-12-24,2015-07-06
CA-2016-144267,2019-12-25,2016-08-23
CA-2016-144267,2019-12-26,2016-08-23
CA-2016-144267,2019-12-27,2016-08-23
CA-2016-144267,2019-12-28,2016-08-23
US-2016-157014,2019-12-29,2016-10-06
US-2016-157014,2019-12-30,2016-10-06
US-2016-157014,2019-12-31,2016-10-06
US-2016-157014,2020-01-01,2016-10-06
CA-2016-154921,2020-01-02,2016-05-28
CA-2018-129567,2020-01-03,2018-03-21
CA-2016-154620,2020-01-04,2016-12-16
CA-2016-115938,2020-01-05,2016-06-30
CA-2016-115938,2020-01-06,2016-06-30
CA-2016-115938,2020-01-07,2016-06-30
CA-2016-115938,2020-01-08,2016-06-30
CA-2017-105256,2020-01-09,2017-05-20
CA-2015-156433,2020-01-10,2015-09-26
CA-2015-156433,2020-01-11,2015-09-26
CA-2018-151428,2020-01-12,2018-09-26
CA-2016-124653,2020-01-13,2016-12-26
CA-2016-124653,2020-01-14,2016-12-26
CA-2016-124653,2020-01-15,2016-12-26
CA-2016-101910,2020-01-16,2016-12-03
CA-2018-105809,2020-01-17,2018-02-23
CA-2018-105809,2020-01-18,2018-02-23
CA-2017-136133,2020-01-19,2017-08-23
CA-2017-115504,2020-01-20,2017-03-17
CA-2018-135783,2020-01-21,2018-04-24
CA-2015-134313,2020-01-22,2015-11-07
CA-2015-134313,2020-01-23,2015-11-07
CA-2016-140921,2020-01-24,2016-02-05
CA-2016-140921,2020-01-25,2016-02-05
CA-2015-151995,2020-01-26,2015-10-15
CA-2015-151995,2020-01-27,2015-10-15
CA-2015-151995,2020-01-28,2015-10-15
CA-2015-151995,2020-01-29,2015-10-15
CA-2018-143686,2020-01-30,2018-05-14
CA-2018-143686,2020-01-31,2018-05-14
CA-2016-106565,2020-02-01,2016-03-23
CA-2017-149370,2020-02-02,2017-09-19
CA-2015-140858,2020-02-03,2015-07-02
CA-2015-140858,2020-02-04,2015-07-02
CA-2015-140858,2020-02-05,2015-07-02
CA-2015-140858,2020-02-06,2015-07-02
CA-2015-140858,2020-02-07,2015-07-02
CA-2018-101434,2020-02-08,2018-06-27
CA-2018-101434,2020-02-09,2018-06-27
US-2015-102071,2020-02-10,2015-05-15
US-2015-102071,2020-02-11,2015-05-15
CA-2018-126956,2020-02-12,2018-08-28
CA-2018-126956,2020-02-13,2018-08-28
CA-2018-126956,2020-02-14,2018-08-28
CA-2018-129462,2020-02-15,2018-06-21
CA-2018-129462,2020-02-16,2018-06-21
CA-2018-129462,2020-02-17,2018-06-21
CA-2018-129462,2020-02-18,2018-06-21
CA-2017-165316,2020-02-19,2017-07-27
CA-2017-165316,2020-02-20,2017-07-27
CA-2017-165316,2020-02-21,2017-07-27
US-2015-115987,2020-02-22,2015-09-13
US-2018-156083,2020-02-23,2018-11-11
US-2017-137547,2020-02-24,2017-03-12
CA-2016-100454,2020-02-25,2016-11-25
CA-2016-100454,2020-02-26,2016-11-25
CA-2016-100454,2020-02-27,2016-11-25
CA-2017-161669,2020-02-28,2017-11-09
CA-2017-161669,2020-02-29,2017-11-09
CA-2017-161669,2020-03-01,2017-11-09
CA-2017-161669,2020-03-02,2017-11-09
CA-2016-114300,2020-03-03,2016-10-17
CA-2016-114300,2020-03-04,2016-10-17
CA-2018-107503,2020-03-05,2018-01-06
CA-2015-107755,2020-03-06,2015-02-12
CA-2017-152534,2020-03-07,2017-06-25
CA-2017-152534,2020-03-08,2017-06-25
CA-2017-113747,2020-03-09,2017-06-04
CA-2017-123274,2020-03-10,2017-02-24
CA-2017-123274,2020-03-11,2017-02-24
CA-2015-125612,2020-03-12,2015-08-08
CA-2015-125612,2020-03-13,2015-08-08
CA-2015-125612,2020-03-14,2015-08-08
CA-2018-161984,2020-03-15,2018-04-15
CA-2018-161984,2020-03-16,2018-04-15
CA-2015-133851,2020-03-17,2015-06-16
CA-2015-133851,2020-03-18,2015-06-16
CA-2017-134474,2020-03-19,2017-01-07
CA-2017-134474,2020-03-20,2017-01-07
CA-2017-134474,2020-03-21,2017-01-07
CA-2015-149020,2020-03-22,2015-01-15
CA-2015-149020,2020-03-23,2015-01-15
CA-2017-134362,2020-03-24,2017-10-02
CA-2015-136742,2020-03-25,2015-04-10
CA-2017-158099,2020-03-26,2017-09-05
CA-2017-158099,2020-03-27,2017-09-05
CA-2016-131128,2020-03-28,2016-10-20
CA-2015-148488,2020-03-29,2015-12-15
CA-2015-148488,2020-03-30,2015-12-15
CA-2018-114636,2020-03-31,2018-08-29
CA-2017-116736,2020-04-01,2017-01-21
CA-2017-116736,2020-04-02,2017-01-21
CA-2017-116736,2020-04-03,2017-01-21
US-2015-158638,2020-04-04,2015-09-21
CA-2018-111689,2020-04-05,2018-12-02
CA-2018-111689,2020-04-06,2018-12-02
CA-2016-129098,2020-04-07,2016-10-13
US-2018-123463,2020-04-08,2018-12-23
CA-2017-165148,2020-04-09,2017-10-24
CA-2015-134061,2020-04-10,2015-05-04
CA-2016-143602,2020-04-11,2016-04-28
CA-2018-115364,2020-04-12,2018-07-02
CA-2018-150707,2020-04-13,2018-10-19
CA-2015-104976,2020-04-14,2015-12-16
CA-2018-132934,2020-04-15,2018-06-26
CA-2018-132934,2020-04-16,2018-06-26
CA-2018-133256,2020-04-17,2018-06-27
CA-2018-133256,2020-04-18,2018-06-27
CA-2018-133256,2020-04-19,2018-06-27
CA-2017-105494,2020-04-20,2017-11-12
CA-2017-105494,2020-04-21,2017-11-12
CA-2017-140634,2020-04-22,2017-10-06
CA-2015-144407,2020-04-23,2015-09-15
CA-2018-160983,2020-04-24,2018-10-31
US-2017-114622,2020-04-25,2017-04-12
CA-2018-150959,2020-04-26,2018-11-13
CA-2018-150959,2020-04-27,2018-11-13
CA-2018-132353,2020-04-28,2018-09-17
CA-2017-130477,2020-04-29,2017-04-12
CA-2017-130477,2020-04-30,2017-04-12
CA-2017-130477,2020-05-01,2017-04-12
CA-2018-143259,2020-05-02,2019-01-03
CA-2018-143259,2020-05-03,2019-01-03
CA-2018-143259,2020-05-04,2019-01-03
CA-2018-137596,2020-05-05,2018-09-07
CA-2018-137596,2020-05-06,2018-09-07
CA-2018-137596,2020-05-07,2018-09-07
CA-2016-133627,2020-05-08,2016-06-07
CA-2018-102519,2020-05-09,2018-11-29
CA-2018-102519,2020-05-10,2018-11-29
US-2015-141215,2020-05-11,2015-06-21
US-2015-141215,2020-05-12,2015-06-21
US-2015-141215,2020-05-13,2015-06-21
CA-2017-165218,2020-05-14,2017-03-11
CA-2017-165218,2020-05-15,2017-03-11
CA-2015-138296,2020-05-16,2015-12-12
CA-2016-111164,2020-05-17,2016-04-15
CA-2016-111164,2020-05-18,2016-04-15
CA-2016-111164,2020-05-19,2016-04-15
CA-2017-149797,2020-05-20,2017-09-20
CA-2015-132962,2020-05-21,2015-09-16
CA-2015-132962,2020-05-22,2015-09-16
CA-2016-115091,2020-05-23,2016-10-09
CA-2016-115091,2020-05-24,2016-10-09
CA-2018-144932,2020-05-25,2018-04-17
CA-2018-144932,2020-05-26,2018-04-17
CA-2018-144932,2020-05-27,2018-04-17
CA-2018-114216,2020-05-28,2018-09-06
CA-2017-140081,2020-05-29,2017-06-24
CA-2017-140081,2020-05-30,2017-06-24
CA-2017-140081,2020-05-31,2017-06-24
CA-2017-140081,2020-06-01,2017-06-24
US-2018-111745,2020-06-02,2018-11-06
CA-2016-148250,2020-06-03,2016-12-17
CA-2016-148250,2020-06-04,2016-12-17
CA-2017-105760,2020-06-05,2017-06-20
CA-2017-142958,2020-06-06,2017-12-20
CA-2017-142958,2020-06-07,2017-12-20
CA-2016-120880,2020-06-08,2016-06-03
CA-2016-120880,2020-06-09,2016-06-03
CA-2016-120880,2020-06-10,2016-06-03
US-2016-140200,2020-06-11,2016-07-28
US-2018-110576,2020-06-12,2018-12-02
US-2018-110576,2020-06-13,2018-12-02
US-2018-110576,2020-06-14,2018-12-02
US-2018-110576,2020-06-15,2018-12-02
US-2018-110576,2020-06-16,2018-12-02
CA-2018-131156,2020-06-17,2018-04-07
CA-2018-136539,2020-06-18,2019-01-01
CA-2018-136539,2020-06-19,2019-01-01
CA-2018-119305,2020-06-20,2018-12-04
CA-2018-102414,2020-06-21,2018-05-18
CA-2018-102414,2020-06-22,2018-05-18
CA-2018-102414,2020-06-23,2018-05-18
CA-2016-112571,2020-06-24,2016-09-22
CA-2018-152142,2020-06-25,2018-11-19
CA-2016-160059,2020-06-26,2016-12-01
CA-2017-120859,2020-06-27,2017-09-04
CA-2015-127488,2020-06-28,2015-09-24
CA-2018-135279,2020-06-29,2018-04-11
CA-2018-135279,2020-06-30,2018-04-11
CA-2018-135279,2020-07-01,2018-04-11
CA-2018-135279,2020-07-02,2018-04-11
CA-2018-135279,2020-07-03,2018-04-11
CA-2018-135279,2020-07-04,2018-04-11
CA-2015-115791,2020-07-05,2015-01-18
CA-2015-115791,2020-07-06,2015-01-18
CA-2015-115791,2020-07-07,2015-01-18
CA-2015-115791,2020-07-08,2015-01-18
US-2018-103247,2020-07-09,2018-10-08
US-2018-103247,2020-07-10,2018-10-08
US-2018-100209,2020-07-11,2018-07-15
CA-2018-159366,2020-07-12,2018-01-10
CA-2017-145499,2020-07-13,2017-05-31
CA-2016-157035,2020-07-14,2016-12-12
CA-2017-144939,2020-07-15,2017-10-08
CA-2015-163419,2020-07-16,2015-11-14
CA-2015-163419,2020-07-17,2015-11-14
CA-2015-163419,2020-07-18,2015-11-14
CA-2018-100314,2020-07-19,2018-10-05
CA-2018-100314,2020-07-20,2018-10-05
CA-2018-100314,2020-07-21,2018-10-05
CA-2016-146829,2020-07-22,2016-03-10
CA-2018-167899,2020-07-23,2018-05-26
CA-2018-167899,2020-07-24,2018-05-26
CA-2016-153549,2020-07-25,2016-03-31
CA-2017-110023,2020-07-26,2017-09-11
CA-2017-105585,2020-07-27,2017-08-27
CA-2017-105585,2020-07-28,2017-08-27
CA-2015-117639,2020-07-29,2015-05-25
CA-2015-117639,2020-07-30,2015-05-25
CA-2016-162537,2020-07-31,2016-11-03
CA-2016-162537,2020-08-01,2016-11-03
CA-2016-162537,2020-08-02,2016-11-03
CA-2016-162537,2020-08-03,2016-11-03
CA-2017-155488,2020-08-04,2017-11-17
CA-2016-124891,2020-08-05,2016-07-31
CA-2016-124891,2020-08-06,2016-07-31
CA-2016-124891,2020-08-07,2016-07-31
CA-2016-126445,2020-08-08,2016-08-31
CA-2016-111199,2020-08-09,2016-11-17
CA-2016-105312,2020-08-10,2016-11-09
CA-2016-105312,2020-08-11,2016-11-09
US-2018-106705,2020-08-12,2019-01-01
CA-2018-135034,2020-08-13,2018-08-03
CA-2015-158540,2020-08-14,2015-11-26
CA-2018-118437,2020-08-15,2018-06-21
CA-2018-118437,2020-08-16,2018-06-21
US-2016-126214,2020-08-17,2016-12-24
US-2016-126214,2020-08-18,2016-12-24
CA-2016-133025,2020-08-19,2016-09-19
CA-2016-108665,2020-08-20,2016-07-10
CA-2016-108665,2020-08-21,2016-07-10
CA-2016-108665,2020-08-22,2016-07-10
CA-2016-108665,2020-08-23,2016-07-10
CA-2016-124450,2020-08-24,2016-05-03
CA-2016-124450,2020-08-25,2016-05-03
CA-2016-124450,2020-08-26,2016-05-03
CA-2016-167269,2020-08-27,2016-06-20
CA-2018-106964,2020-08-28,2018-12-20
CA-2017-126529,2020-08-29,2017-01-13
CA-2017-126529,2020-08-30,2017-01-13
CA-2017-126529,2020-08-31,2017-01-13
CA-2015-163552,2020-09-01,2015-07-15
CA-2015-163552,2020-09-02,2015-07-15
CA-2015-163552,2020-09-03,2015-07-15
CA-2015-163552,2020-09-04,2015-07-15
CA-2015-163552,2020-09-05,2015-07-15
CA-2017-109820,2020-09-06,2017-11-22
CA-2017-109820,2020-09-07,2017-11-22
CA-2017-109820,2020-09-08,2017-11-22
CA-2017-113061,2020-09-09,2017-04-26
CA-2016-127418,2020-09-10,2016-06-14
CA-2018-121818,2020-09-11,2018-11-21
CA-2018-121818,2020-09-12,2018-11-21
CA-2017-127670,2020-09-13,2017-03-24
CA-2017-102981,2020-09-14,2017-09-09
CA-2017-102981,2020-09-15,2017-09-09
CA-2018-115651,2020-09-16,2018-07-12
CA-2018-115651,2020-09-17,2018-07-12
CA-2018-152702,2020-09-18,2018-10-16
CA-2017-169103,2020-09-19,2017-03-13
CA-2017-169103,2020-09-20,2017-03-13
CA-2015-139192,2020-09-21,2015-06-01
CA-2015-139192,2020-09-22,2015-06-01
US-2016-153500,2020-09-23,2016-07-05
US-2016-153500,2020-09-24,2016-07-05
US-2016-153500,2020-09-25,2016-07-05
CA-2016-110667,2020-09-26,2016-04-08
CA-2016-110667,2020-09-27,2016-04-08
CA-2016-110667,2020-09-28,2016-04-08
CA-2016-110667,2020-09-29,2016-04-08
CA-2018-167150,2020-09-30,2018-12-17
CA-2018-167150,2020-10-01,2018-12-17
CA-2017-105284,2020-10-02,2017-12-01
US-2016-125374,2020-10-03,2016-03-29
CA-2016-161263,2020-10-04,2016-04-21
CA-2016-161263,2020-10-05,2016-04-21
CA-2016-161263,2020-10-06,2016-04-21
CA-2016-161263,2020-10-07,2016-04-21
CA-2016-161263,2020-10-08,2016-04-21
CA-2016-161263,2020-10-09,2016-04-21
CA-2017-157686,2020-10-10,2017-10-02
US-2018-139955,2020-10-11,2018-09-30
US-2016-150161,2020-10-12,2016-07-29
CA-2016-144652,2020-10-13,2016-11-26
CA-2017-152814,2020-10-14,2017-05-02
CA-2018-106943,2020-10-15,2018-11-19
CA-2017-134348,2020-10-16,2017-11-19
CA-2017-134348,2020-10-17,2017-11-19
CA-2017-134348,2020-10-18,2017-11-19
CA-2017-161781,2020-10-19,2017-09-30
CA-2018-132521,2020-10-20,2018-09-25
CA-2018-132521,2020-10-21,2018-09-25
CA-2018-132521,2020-10-22,2018-09-25
CA-2016-110016,2020-10-23,2016-12-04
CA-2016-110016,2020-10-24,2016-12-04
US-2017-143819,2020-10-25,2017-03-05
US-2017-143819,2020-10-26,2017-03-05
US-2017-143819,2020-10-27,2017-03-05
US-2017-143819,2020-10-28,2017-03-05
CA-2017-167584,2020-10-29,2017-08-12
CA-2017-166163,2020-10-30,2017-08-20
CA-2017-166163,2020-10-31,2017-08-20
CA-2018-158407,2020-11-01,2018-06-10
CA-2018-158407,2020-11-02,2018-06-10
CA-2016-143490,2020-11-03,2016-12-13
CA-2016-143490,2020-11-04,2016-12-13
CA-2016-165085,2020-11-05,2016-12-31
CA-2016-165085,2020-11-06,2016-12-31
CA-2018-160423,2020-11-07,2018-01-26
CA-2018-160423,2020-11-08,2018-01-26
CA-2015-159338,2020-11-09,2015-06-28
CA-2017-107216,2020-11-10,2017-06-17
CA-2017-107216,2020-11-11,2017-06-17
CA-2017-107216,2020-11-12,2017-06-17
CA-2017-107216,2020-11-13,2017-06-17
US-2018-145863,2020-11-14,2018-04-27
US-2018-145863,2020-11-15,2018-04-27
CA-2017-112340,2020-11-16,2017-10-27
US-2017-110156,2020-11-17,2017-11-24
US-2017-110156,2020-11-18,2017-11-24
US-2017-110156,2020-11-19,2017-11-24
US-2017-110156,2020-11-20,2017-11-24
US-2017-110156,2020-11-21,2017-11-24
US-2017-110156,2020-11-22,2017-11-24
US-2017-110156,2020-11-23,2017-11-24
US-2017-110156,2020-11-24,2017-11-24
CA-2018-140585,2020-11-25,2018-12-23
CA-2018-140585,2020-11-26,2018-12-23
CA-2018-140585,2020-11-27,2018-12-23
CA-2017-144855,2020-11-28,2017-07-24
CA-2016-142755,2020-11-29,2016-09-08
CA-2016-142755,2020-11-30,2016-09-08
CA-2016-142755,2020-12-01,2016-09-08
CA-2016-142755,2020-12-02,2016-09-08
US-2015-147627,2020-12-03,2015-01-26
US-2015-147627,2020-12-04,2015-01-26
US-2015-147627,2020-12-05,2015-01-26
US-2015-147627,2020-12-06,2015-01-26
US-2015-147627,2020-12-07,2015-01-26
US-2015-147627,2020-12-08,2015-01-26
CA-2016-105970,2020-12-09,2016-03-07
CA-2016-105970,2020-12-10,2016-03-07
CA-2017-112102,2020-12-11,2017-04-16
CA-2017-112102,2020-12-12,2017-04-16
CA-2017-112102,2020-12-13,2017-04-16
US-2017-114776,2020-12-14,2017-12-07
US-2017-134908,2020-12-15,2017-06-09
US-2017-134908,2020-12-16,2017-06-09
US-2017-148803,2020-12-17,2017-12-11
CA-2017-152170,2020-12-18,2017-11-15
CA-2017-152170,2020-12-19,2017-11-15
CA-2017-152170,2020-12-20,2017-11-15
CA-2017-152170,2020-12-21,2017-11-15
CA-2017-152170,2020-12-22,2017-11-15
CA-2015-146969,2020-12-23,2015-10-03
CA-2015-146969,2020-12-24,2015-10-03
CA-2015-146969,2020-12-25,2015-10-03
CA-2015-146969,2020-12-26,2015-10-03
CA-2015-146969,2020-12-27,2015-10-03
CA-2016-112452,2020-12-28,2016-04-04
CA-2016-112452,2020-12-29,2016-04-04
CA-2016-112452,2020-12-30,2016-04-04
CA-2016-112452,2020-12-31,2016-04-04
CA-2016-112452,2021-01-01,2016-04-04
CA-2016-113971,2021-01-02,2016-05-14
CA-2017-160395,2021-01-03,2018-01-06
CA-2017-160395,2021-01-04,2018-01-06
CA-2015-136567,2021-01-05,2015-12-21
CA-2015-136567,2021-01-06,2015-12-21
CA-2015-136567,2021-01-07,2015-12-21
CA-2015-136567,2021-01-08,2015-12-21
CA-2017-149314,2021-01-09,2017-07-07
CA-2018-147039,2021-01-10,2018-07-04
CA-2018-147039,2021-01-11,2018-07-04
CA-2015-126522,2021-01-12,2015-09-05
CA-2015-127964,2021-01-13,2015-03-08
CA-2015-127964,2021-01-14,2015-03-08
CA-2015-127964,2021-01-15,2015-03-08
CA-2015-117709,2021-01-16,2015-05-08
CA-2016-125416,2021-01-17,2016-11-02
CA-2018-145226,2021-01-18,2018-12-10
CA-2018-145226,2021-01-19,2018-12-10
CA-2018-145226,2021-01-20,2018-12-10
CA-2018-145226,2021-01-21,2018-12-10
US-2015-100279,2021-01-22,2015-03-14
CA-2015-158064,2021-01-23,2015-04-25
US-2016-104430,2021-01-24,2016-10-26
CA-2016-132080,2021-01-25,2016-08-25
CA-2017-161207,2021-01-26,2017-09-03
CA-2015-120243,2021-01-27,2015-12-30
CA-2017-113621,2021-01-28,2017-12-05
CA-2017-113621,2021-01-29,2017-12-05
CA-2017-168081,2021-01-30,2017-04-27
CA-2015-128146,2021-01-31,2015-06-25
CA-2015-128146,2021-02-01,2015-06-25
CA-2018-138779,2021-02-02,2018-01-15
CA-2018-138779,2021-02-03,2018-01-15
CA-2015-127131,2021-02-04,2015-11-30
CA-2015-127131,2021-02-05,2015-11-30
CA-2015-127131,2021-02-06,2015-11-30
CA-2015-127131,2021-02-07,2015-11-30
CA-2018-117212,2021-02-08,2018-02-28
CA-2018-117212,2021-02-09,2018-02-28
CA-2018-117212,2021-02-10,2018-02-28
CA-2018-117212,2021-02-11,2018-02-28
CA-2018-117212,2021-02-12,2018-02-28
US-2016-130519,2021-02-13,2016-09-15
US-2016-130519,2021-02-14,2016-09-15
US-2016-130519,2021-02-15,2016-09-15
US-2016-130519,2021-02-16,2016-09-15
CA-2017-130946,2021-02-17,2017-04-12
CA-2017-130946,2021-02-18,2017-04-12
CA-2017-130946,2021-02-19,2017-04-12
CA-2017-114727,2021-02-20,2017-07-24
CA-2017-114727,2021-02-21,2017-07-24
CA-2017-114727,2021-02-22,2017-07-24
CA-2017-114727,2021-02-23,2017-07-24
CA-2017-114727,2021-02-24,2017-07-24
CA-2018-133235,2021-02-25,2018-08-04
CA-2017-137050,2021-02-26,2017-07-18
CA-2017-137050,2021-02-27,2017-07-18
CA-2017-137050,2021-02-28,2017-07-18
CA-2017-137050,2021-03-01,2017-07-18
CA-2017-137050,2021-03-02,2017-07-18
CA-2017-137050,2021-03-03,2017-07-18
US-2018-118087,2021-03-04,2018-09-13
US-2018-118087,2021-03-05,2018-09-13
US-2018-118087,2021-03-06,2018-09-13
US-2018-118087,2021-03-07,2018-09-13
