Name,Maths,Science,English
Student_1248,69,100,64
Student_1249,61,58,87
Student_1250,82,55,55
Student_1251,81,82,69
Student_1252,88,66,79
Student_1253,65,56,84
Student_1254,73,81,60
Student_1255,99,71,74
Student_1256,94,96,55
Student_1257,79,74,81
Student_1258,66,54,81
Student_1259,59,88,57
Student_1260,85,68,80
Student_1261,67,94,63
Student_1262,97,71,51
Student_1263,71,87,59
Student_1264,65,93,65
Student_1265,94,100,82
Student_1266,62,55,100
Student_1267,58,55,77
Student_1268,92,79,89
Student_1269,95,70,72
Student_1270,77,72,68
Student_1271,87,99,66
Student_1272,88,81,74
Student_1273,70,72,88
Student_1274,64,69,79
Student_1275,57,75,95
Student_1276,61,56,83
Student_1277,56,51,59
Student_1278,89,63,81
Student_1279,97,97,97
Student_1280,91,96,55
Student_1281,83,77,70
Student_1282,59,98,98
Student_1283,72,56,77
Student_1284,87,51,98
Student_1285,52,60,95
Student_1286,75,62,92
Student_1287,62,65,99
Student_1288,100,69,75
Student_1289,85,52,87
Student_1290,80,57,64
Student_1291,70,62,76
Student_1292,77,71,73
Student_1293,92,71,69
Student_1294,72,92,72
Student_1295,81,51,62
Student_1296,78,70,63
Student_1297,80,88,72
Student_1298,72,65,97
Student_1299,73,71,98
Student_1300,83,95,72
Student_1301,70,95,79
Student_1302,77,59,61
Student_1303,58,70,55
Student_1304,91,72,61
Student_1305,59,81,90
Student_1306,70,97,92
Student_1307,52,54,91
Student_1308,64,83,81
Student_1309,88,50,74
Student_1310,87,92,96
Student_1311,76,99,78
Student_1312,98,74,60
Student_1313,92,82,56
Student_1314,93,75,96
Student_1315,99,72,73
Student_1316,53,93,62
Student_1317,70,99,74
Student_1318,87,81,100
Student_1319,99,64,93
Student_1320,80,56,82
Student_1321,86,55,96
Student_1322,89,85,76
Student_1323,78,52,86
Student_1324,57,67,94
Student_1325,92,99,68
Student_1326,92,68,82
Student_1327,64,75,87
Student_1328,66,67,73
Student_1329,71,100,93
Student_1330,83,78,52
Student_1331,96,80,60
Student_1332,65,96,57
Student_1333,73,61,93
Student_1334,84,96,68
Student_1335,68,93,67
Student_1336,70,98,59
Student_1337,57,94,62
Student_1338,55,87,67
Student_1339,85,74,85
Student_1340,78,89,50
Student_1341,91,93,84
Student_1342,93,51,63
Student_1343,84,91,51
Student_1344,64,57,53
Student_1345,65,65,77
Student_1346,83,60,60
Student_1347,67,97,53
Student_1348,59,90,51
Student_1349,50,63,80
Student_1350,74,65,59
Student_1351,80,57,91
Student_1352,85,96,86
Student_1353,100,70,56
Student_1354,59,84,51
Student_1355,98,70,72
Student_1356,79,77,71
Student_1357,81,51,85
Student_1358,60,87,72
Student_1359,88,65,74
Student_1360,80,84,53
Student_1361,53,100,62
Student_1362,59,65,60
Student_1363,76,68,81
Student_1364,51,71,62
Student_1365,79,82,65
Student_1366,91,73,100
Student_1367,77,77,62
Student_1368,93,82,71
Student_1369,87,62,72
Student_1370,61,98,83
Student_1371,89,76,86
Student_1372,63,64,63
Student_1373,93,74,50
Student_1374,55,61,88
Student_1375,95,81,73
Student_1376,88,88,50
Student_1377,73,93,50
Student_1378,88,76,78
Student_1379,50,88,67
Student_1380,81,60,66
Student_1381,51,85,52
Student_1382,64,77,61
Student_1383,91,91,84
Student_1384,63,68,92
Student_1385,62,73,74
Student_1386,83,66,76
Student_1387,62,75,87
Student_1388,73,98,50
Student_1389,54,80,59
Student_1390,61,80,60
Student_1391,58,89,85
Student_1392,89,50,91
Student_1393,83,62,89
Student_1394,71,78,63
Student_1395,99,64,77
Student_1396,71,55,73
Student_1397,89,53,65
Student_1398,79,59,99
Student_1399,76,59,82
Student_1400,72,91,61
Student_1401,65,52,67
Student_1402,99,65,98
Student_1403,59,81,91
Student_1404,96,95,57
Student_1405,94,97,70
Student_1406,50,90,90
Student_1407,69,76,74
Student_1408,91,82,96
Student_1409,97,67,59
Student_1410,100,63,72
Student_1411,82,61,100
Student_1412,57,79,72
Student_1413,57,60,92
Student_1414,78,64,76
Student_1415,73,89,72
Student_1416,99,74,59
Student_1417,81,79,64
Student_1418,80,90,72
Student_1419,79,99,51
Student_1420,76,74,59
Student_1421,55,84,60
Student_1422,97,78,95
Student_1423,56,95,75
Student_1424,87,80,74
Student_1425,85,72,51
Student_1426,98,96,95
Student_1427,57,98,72
Student_1428,74,67,52
Student_1429,88,80,51
Student_1430,52,86,88
Student_1431,55,83,62
Student_1432,56,93,62
Student_1433,74,95,52
Student_1434,72,76,88
Student_1435,75,55,100
Student_1436,88,94,69
Student_1437,75,81,56
Student_1438,53,64,98
Student_1439,80,68,82
Student_1440,77,78,79
Student_1441,84,89,69
Student_1442,70,53,59
Student_1443,89,63,74
Student_1444,74,64,65
Student_1445,77,65,69
Student_1446,52,94,93
Student_1447,71,64,94
Student_1448,52,61,99
Student_1449,62,100,57
Student_1450,87,52,89
Student_1451,83,57,71
Student_1452,62,94,69
Student_1453,73,51,73
Student_1454,76,88,87
Student_1455,54,56,70
Student_1456,61,63,75
Student_1457,57,93,82
Student_1458,71,60,97
Student_1459,98,93,97
Student_1460,89,56,91
Student_1461,73,72,72
Student_1462,97,86,99
Student_1463,87,53,87
Student_1464,52,90,81
Student_1465,52,70,57
Student_1466,87,91,81
Student_1467,97,52,70
Student_1468,59,57,83
Student_1469,67,93,50
Student_1470,64,83,55
Student_1471,74,52,50
Student_1472,50,81,98
Student_1473,54,84,62
Student_1474,64,78,89
Student_1475,74,93,78
Student_1476,63,79,88
Student_1477,96,60,94
Student_1478,60,74,81
Student_1479,69,57,60
Student_1480,80,54,86
Student_1481,72,55,56
Student_1482,80,81,54
Student_1483,68,54,68
Student_1484,57,93,95
Student_1485,91,73,73
Student_1486,84,74,95
Student_1487,90,95,75
Student_1488,74,89,99
Student_1489,51,89,82
Student_1490,70,66,74
Student_1491,61,93,92
Student_1492,86,93,95
Student_1493,76,98,97
Student_1494,94,90,85
Student_1495,78,74,61
Student_1496,66,97,58
Student_1497,89,75,84
Student_1498,65,88,66
Student_1499,67,81,59
Student_1500,96,80,96
Student_1501,63,73,87
Student_1502,78,54,89
Student_1503,84,73,73
Student_1504,57,50,95
Student_1505,82,69,51
Student_1506,87,81,54
Student_1507,83,62,53
Student_1508,64,52,52
Student_1509,93,90,75
Student_1510,60,61,84
Student_1511,89,64,50
Student_1512,64,73,70
Student_1513,62,97,89
Student_1514,100,62,95
Student_1515,52,79,97
Student_1516,65,59,72
Student_1517,76,63,53
Student_1518,100,58,90
Student_1519,69,67,84
Student_1520,100,59,88
Student_1521,70,50,74
Student_1522,79,56,95
Student_1523,57,71,51
Student_1524,67,96,98
Student_1525,100,95,98
Student_1526,59,78,90
Student_1527,56,90,64
Student_1528,82,78,54
Student_1529,63,80,79
Student_1530,90,68,70
Student_1531,77,75,98
Student_1532,51,95,96
Student_1533,93,56,92
Student_1534,72,95,65
Student_1535,51,90,77
Student_1536,65,70,57
Student_1537,89,90,80
Student_1538,84,77,99
Student_1539,50,61,61
Student_1540,94,62,63
Student_1541,88,61,57
Student_1542,50,68,66
Student_1543,97,83,52
Student_1544,94,94,92
Student_1545,54,71,76
Student_1546,58,84,97
Student_1547,95,58,83
Student_1548,72,57,52
Student_1549,86,73,56
Student_1550,76,52,60
Student_1551,83,93,89
Student_1552,59,91,80
Student_1553,65,51,85
Student_1554,94,67,60
Student_1555,57,68,80
Student_1556,91,78,57
Student_1557,70,66,89
Student_1558,77,84,97
Student_1559,53,87,71
Student_1560,75,81,92
Student_1561,89,95,85
Student_1562,83,52,76
Student_1563,74,86,62
Student_1564,56,56,92
Student_1565,100,91,55
Student_1566,60,88,55
Student_1567,58,79,88
Student_1568,82,87,52
Student_1569,76,62,75
Student_1570,71,100,74
Student_1571,64,100,57
Student_1572,98,79,58
Student_1573,50,59,96
Student_1574,80,66,97
Student_1575,99,81,96
Student_1576,62,83,97
Student_1577,80,63,64
Student_1578,92,65,61
Student_1579,63,84,99
Student_1580,72,76,70
Student_1581,85,88,56
Student_1582,100,85,71
Student_1583,74,97,65
Student_1584,78,63,74
Student_1585,72,78,62
Student_1586,70,98,92
Student_1587,94,79,51
Student_1588,79,56,71
Student_1589,73,88,88
Student_1590,54,62,80
Student_1591,88,52,52
Student_1592,53,85,61
Student_1593,86,70,62
Student_1594,82,62,83
Student_1595,96,78,84
Student_1596,85,62,82
Student_1597,94,57,64
Student_1598,76,79,83
Student_1599,62,96,53
Student_1600,56,66,60
Student_1601,65,66,94
Student_1602,78,76,65
Student_1603,60,98,53
Student_1604,76,88,81
Student_1605,58,53,62
Student_1606,93,53,77
Student_1607,87,79,93
Student_1608,98,84,54
Student_1609,95,99,76
Student_1610,98,59,82
Student_1611,74,76,82
Student_1612,93,81,53
Student_1613,78,61,69
Student_1614,85,88,63
Student_1615,70,100,83
Student_1616,88,98,79
Student_1617,82,86,79
Student_1618,67,55,60
Student_1619,86,67,63
Student_1620,100,90,74
Student_1621,96,75,86
Student_1622,60,100,98
Student_1623,51,85,68
Student_1624,93,85,61
Student_1625,61,51,97
Student_1626,96,96,58
Student_1627,61,81,76
Student_1628,70,74,65
Student_1629,82,76,51
Student_1630,65,74,53
Student_1631,89,72,88
Student_1632,50,78,89
Student_1633,77,85,68
Student_1634,57,78,70
Student_1635,64,52,67
Student_1636,80,88,87
Student_1637,85,95,79
Student_1638,89,80,89
Student_1639,80,73,69
Student_1640,84,77,52
Student_1641,67,60,54
Student_1642,79,56,91
Student_1643,71,73,50
Student_1644,90,54,62
Student_1645,69,77,98
Student_1646,99,98,90
Student_1647,92,79,64
Student_1648,79,100,75
Student_1649,84,64,95
Student_1650,100,64,65
Student_1651,60,60,50
Student_1652,58,97,100
Student_1653,59,71,84
Student_1654,94,63,70
Student_1655,78,92,73
Student_1656,82,62,56
Student_1657,68,97,71
Student_1658,69,90,99
Student_1659,90,89,68
Student_1660,91,93,56
Student_1661,59,77,60
Student_1662,50,87,93
Student_1663,64,53,61
Student_1664,73,61,64
Student_1665,92,70,55
Student_1666,67,75,58
Student_1667,53,68,60
Student_1668,91,64,95
Student_1669,86,83,60
Student_1670,76,81,88
Student_1671,93,76,97
Student_1672,85,64,95
Student_1673,73,58,87
Student_1674,78,94,86
Student_1675,69,55,57
Student_1676,86,90,87
Student_1677,78,73,99
Student_1678,89,78,86
Student_1679,59,77,54
Student_1680,81,97,80
Student_1681,62,87,51
Student_1682,67,92,61
Student_1683,75,99,71
Student_1684,65,52,50
Student_1685,64,74,57
Student_1686,82,75,61
Student_1687,56,57,74
Student_1688,63,60,67
Student_1689,68,97,82
Student_1690,75,90,85
Student_1691,92,98,74
Student_1692,84,63,86
Student_1693,67,61,56
Student_1694,65,89,75
Student_1695,93,56,64
Student_1696,80,65,63
Student_1697,86,78,86
Student_1698,53,80,85
Student_1699,78,81,54
Student_1700,72,66,95
Student_1701,57,69,62
Student_1702,53,81,96
Student_1703,73,64,65
Student_1704,90,57,60
Student_1705,84,93,98
Student_1706,78,83,95
Student_1707,63,61,57
Student_1708,82,50,92
Student_1709,77,58,71
Student_1710,98,61,58
Student_1711,85,96,62
Student_1712,79,71,56
Student_1713,64,89,81
Student_1714,94,75,54
Student_1715,85,99,81
Student_1716,97,66,62
Student_1717,82,71,69
Student_1718,90,58,89
Student_1719,69,90,60
Student_1720,50,89,96
Student_1721,54,91,76
Student_1722,94,66,85
Student_1723,86,86,53
Student_1724,56,91,61
Student_1725,63,58,55
Student_1726,100,53,98
Student_1727,91,83,71
Student_1728,54,50,98
Student_1729,99,50,93
Student_1730,87,90,62
Student_1731,94,54,87
Student_1732,99,79,85
Student_1733,99,66,76
Student_1734,80,56,54
Student_1735,90,62,98
Student_1736,55,85,78
Student_1737,99,59,100
Student_1738,75,94,87
Student_1739,59,64,87
Student_1740,53,97,96
Student_1741,97,86,93
Student_1742,82,87,65
Student_1743,98,64,68
Student_1744,64,65,59
Student_1745,96,89,93
Student_1746,57,81,99
Student_1747,68,53,96
Student_1748,91,94,86
Student_1749,79,93,96
Student_1750,85,59,74
Student_1751,81,53,85
Student_1752,89,50,75
Student_1753,87,88,67
Student_1754,92,53,95
Student_1755,92,65,89
Student_1756,93,86,93
Student_1757,63,91,63
Student_1758,79,55,100
Student_1759,82,82,76
Student_1760,58,83,93
Student_1761,70,72,75
Student_1762,82,91,88
Student_1763,57,83,66
Student_1764,78,99,78
Student_1765,100,54,78
Student_1766,76,93,82
Student_1767,58,77,62
Student_1768,67,79,97
Student_1769,52,53,52
Student_1770,75,96,92
Student_1771,80,95,76
Student_1772,74,83,68
Student_1773,62,81,50
Student_1774,75,68,83
Student_1775,100,98,67
Student_1776,85,59,77
Student_1777,57,83,58
Student_1778,67,59,100
Student_1779,53,53,83
Student_1780,97,83,50
Student_1781,58,60,66
Student_1782,69,99,86
Student_1783,98,59,84
Student_1784,81,66,77
Student_1785,87,67,92
Student_1786,87,58,69
Student_1787,76,96,66
Student_1788,69,78,99
Student_1789,61,53,80
Student_1790,68,95,54
Student_1791,64,82,68
Student_1792,50,65,79
Student_1793,62,91,83
Student_1794,100,64,69
Student_1795,68,80,52
Student_1796,51,75,75
Student_1797,71,90,90
Student_1798,50,62,56
Student_1799,92,82,81
Student_1800,75,86,53
Student_1801,80,54,66
Student_1802,59,89,86
Student_1803,59,90,58
Student_1804,71,71,91
Student_1805,69,56,98
Student_1806,72,65,67
Student_1807,55,64,80
Student_1808,74,59,93
Student_1809,84,64,59
Student_1810,80,78,99
Student_1811,86,96,87
Student_1812,55,72,93
Student_1813,86,88,82
Student_1814,94,50,98
Student_1815,54,54,91
Student_1816,63,74,88
Student_1817,96,64,68
Student_1818,96,94,56
Student_1819,92,87,80
Student_1820,64,55,62
Student_1821,81,83,89
Student_1822,79,87,56
Student_1823,82,79,90
Student_1824,61,79,54
Student_1825,74,91,75
Student_1826,51,94,77
Student_1827,50,87,65
Student_1828,78,90,76
Student_1829,89,85,69
Student_1830,57,94,62
Student_1831,56,52,68
Student_1832,81,59,88
Student_1833,98,85,90
Student_1834,56,76,83
Student_1835,87,50,84
Student_1836,70,72,53
Student_1837,72,67,99
Student_1838,92,86,84
Student_1839,100,95,84
Student_1840,69,60,50
Student_1841,77,50,91
Student_1842,79,97,94
Student_1843,97,65,75
Student_1844,84,68,91
Student_1845,80,62,79
Student_1846,99,74,78
Student_1847,57,89,83
Student_1848,64,74,66
Student_1849,57,65,65
Student_1850,52,78,61
Student_1851,94,84,94
Student_1852,64,53,97
Student_1853,75,61,58
Student_1854,64,69,98
Student_1855,85,62,90
Student_1856,86,52,51
Student_1857,99,65,58
Student_1858,55,84,53
Student_1859,86,65,52
Student_1860,73,93,66
Student_1861,84,89,83
Student_1862,77,68,84
Student_1863,94,91,70
Student_1864,69,66,85
Student_1865,100,57,78
Student_1866,62,80,99
Student_1867,93,53,72
Student_1868,88,98,97
Student_1869,66,85,100
Student_1870,77,65,100
Student_1871,79,67,98
Student_1872,89,50,60
Student_1873,75,73,56
Student_1874,53,78,100
Student_1875,100,78,86
Student_1876,100,79,62
Student_1877,79,65,57
Student_1878,96,57,51
Student_1879,71,75,98
Student_1880,79,98,93
Student_1881,80,82,68
Student_1882,72,59,97
Student_1883,82,73,58
Student_1884,53,76,67
Student_1885,74,100,94
Student_1886,66,90,71
Student_1887,96,95,68
Student_1888,79,93,60
Student_1889,51,65,87
Student_1890,59,70,95
Student_1891,81,91,75
Student_1892,96,67,53
Student_1893,70,85,65
Student_1894,59,58,67
Student_1895,60,58,69
Student_1896,81,54,99
Student_1897,63,95,92
Student_1898,99,78,78
Student_1899,64,78,91
Student_1900,93,75,54
Student_1901,95,97,98
Student_1902,66,75,56
Student_1903,91,75,50
Student_1904,70,81,77
Student_1905,70,65,76
Student_1906,97,53,65
Student_1907,68,74,89
Student_1908,55,79,76
Student_1909,76,53,58
Student_1910,50,64,73
Student_1911,65,97,61
Student_1912,69,73,70
Student_1913,91,95,85
Student_1914,61,100,81
Student_1915,56,73,52
Student_1916,92,100,60
Student_1917,93,78,72
Student_1918,50,77,56
Student_1919,85,100,86
Student_1920,74,71,78
Student_1921,87,90,51
Student_1922,70,85,76
Student_1923,76,53,65
Student_1924,80,89,99
Student_1925,88,100,51
Student_1926,93,99,63
Student_1927,63,88,76
Student_1928,57,75,54
Student_1929,83,85,74
Student_1930,92,67,85
Student_1931,78,52,71
Student_1932,80,62,57
Student_1933,60,77,88
Student_1934,96,62,75
Student_1935,71,85,73
Student_1936,86,87,66
Student_1937,86,76,64
Student_1938,86,51,85
Student_1939,82,82,50
Student_1940,55,72,74
Student_1941,65,97,73
Student_1942,52,87,79
Student_1943,60,65,74
Student_1944,85,72,59
Student_1945,88,94,83
Student_1946,100,92,71
Student_1947,57,95,68
Student_1948,76,91,71
Student_1949,75,75,68
Student_1950,50,100,52
Student_1951,50,54,91
Student_1952,63,58,100
Student_1953,84,67,62
Student_1954,59,54,77
Student_1955,80,63,92
Student_1956,69,73,78
Student_1957,63,51,66
Student_1958,75,95,57
Student_1959,73,95,94
Student_1960,90,56,71
Student_1961,69,50,93
Student_1962,70,73,96
Student_1963,72,97,61
Student_1964,98,85,56
Student_1965,70,83,98
Student_1966,65,68,60
Student_1967,77,76,71
Student_1968,56,95,84
Student_1969,79,61,55
Student_1970,66,97,60
Student_1971,69,69,79
Student_1972,52,87,90
Student_1973,58,74,85
Student_1974,77,87,52
Student_1975,100,58,72
Student_1976,76,53,82
Student_1977,81,97,100
Student_1978,64,56,68
Student_1979,68,57,51
Student_1980,51,56,97
Student_1981,60,59,60
Student_1982,88,92,68
Student_1983,66,76,77
Student_1984,53,85,72
Student_1985,58,85,69
Student_1986,94,70,92
Student_1987,99,75,72
Student_1988,94,63,92
Student_1989,64,72,68
Student_1990,57,55,97
Student_1991,90,100,94
Student_1992,64,82,50
Student_1993,70,68,60
Student_1994,100,54,83
Student_1995,62,76,67
Student_1996,90,70,54
Student_1997,54,50,55
Student_1998,68,100,57
Student_1999,91,53,64
Student_2000,97,91,69
Student_2001,56,96,68
Student_2002,86,54,95
Student_2003,83,78,98
Student_2004,86,83,79
Student_2005,64,55,65
Student_2006,79,59,82
Student_2007,76,73,97
Student_2008,97,73,57
Student_2009,100,67,82
Student_2010,86,99,64
Student_2011,75,60,56
Student_2012,50,77,60
Student_2013,50,67,79
Student_2014,100,80,71
Student_2015,69,77,100
Student_2016,90,85,54
Student_2017,55,78,96
Student_2018,75,94,55
Student_2019,57,92,57
Student_2020,77,62,71
Student_2021,68,61,96
Student_2022,82,56,66
Student_2023,80,93,80
Student_2024,81,84,93
Student_2025,51,58,74
Student_2026,85,76,93
Student_2027,52,81,76
Student_2028,59,65,58
Student_2029,69,98,93
Student_2030,62,72,85
Student_2031,97,100,96
Student_2032,75,56,50
Student_2033,68,87,58
Student_2034,94,80,95
Student_2035,75,74,58
Student_2036,99,84,65
Student_2037,93,96,91
Student_2038,63,85,65
Student_2039,73,52,71
Student_2040,73,87,78
Student_2041,84,81,65
Student_2042,69,50,73
Student_2043,74,88,75
Student_2044,91,69,94
Student_2045,82,75,95
Student_2046,86,95,84
Student_2047,68,64,89
Student_2048,100,87,54
Student_2049,77,58,81
Student_2050,98,96,76
Student_2051,98,83,60
Student_2052,61,57,98
Student_2053,97,50,59
Student_2054,94,73,74
Student_2055,56,70,96
Student_2056,54,78,90
Student_2057,74,57,67
Student_2058,76,64,100
Student_2059,90,61,55
Student_2060,74,68,97
Student_2061,90,59,55
Student_2062,63,95,56
Student_2063,70,88,58
Student_2064,72,65,53
Student_2065,58,51,87
Student_2066,56,52,95
Student_2067,84,69,83
Student_2068,87,74,77
Student_2069,92,67,73
Student_2070,72,67,67
Student_2071,58,72,62
Student_2072,93,93,66
Student_2073,89,90,97
Student_2074,53,63,94
Student_2075,97,82,85
Student_2076,61,61,85
Student_2077,77,99,91
Student_2078,57,97,74
Student_2079,91,100,67
Student_2080,92,62,98
Student_2081,51,90,76
Student_2082,59,54,61
Student_2083,79,56,77
Student_2084,97,50,81
Student_2085,54,74,58
Student_2086,87,89,67
Student_2087,84,76,76
Student_2088,88,87,69
Student_2089,60,97,88
